Grid Size,100
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,95,98,1,1,0,45.0,48.0,3.0
0,1,94,98,1,1,0,44.0,48.0,3.0
0,0,94,98,1,1,0,44.0,48.0,3.0
0,1,93,99,1,1,0,43.0,49.0,3.0
0,1,93,98,1,1,0,43.0,48.0,3.0
0,1,93,97,1,1,0,43.0,47.0,3.0
0,1,94,97,1,1,0,44.0,47.0,3.0
0,1,95,97,1,1,0,45.0,47.0,3.0
0,1,95,98,1,1,0,45.0,48.0,3.0
0,1,95,99,1,1,0,45.0,49.0,3.0
0,1,94,99,1,1,0,44.0,49.0,3.0
0,0,94,99,1,1,0,44.0,49.0,3.0
1,1,0,0,0,0,0,0,0,0
0,1,93,99,1,1,0,43.0,49.0,3.0
0,1,93,98,1,1,0,43.0,48.0,3.0
0,1,94,98,1,1,0,44.0,48.0,3.0
0,1,95,98,1,1,0,45.0,48.0,3.0
0,1,95,99,1,1,0,45.0,49.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,95,1,1,1,0,45.0,-49.0,3.0
0,1,94,2,1,1,0,44.0,-48.0,3.0
0,1,94,1,1,1,0,44.0,-49.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,96,1,1,1,0,46.0,-49.0,3.0
0,1,96,2,1,1,0,46.0,-48.0,3.0
0,1,95,2,1,1,0,45.0,-48.0,3.0
0,0,95,2,1,1,0,45.0,-48.0,3.0
0,1,94,3,1,1,0,44.0,-47.0,3.0
0,1,94,2,1,1,0,44.0,-48.0,3.0
0,1,94,1,1,1,0,44.0,-49.0,3.0
0,1,95,1,1,1,0,45.0,-49.0,3.0
0,1,96,1,1,1,0,46.0,-49.0,3.0
0,1,96,2,1,1,0,46.0,-48.0,3.0
0,1,96,3,1,1,0,46.0,-47.0,3.0
0,1,95,3,1,1,0,45.0,-47.0,3.0
0,0,95,3,1,1,0,45.0,-47.0,3.0
1,1,0,0,0,0,0,0,0,0
0,1,94,3,1,1,0,44.0,-47.0,3.0
0,1,94,2,1,1,0,44.0,-48.0,3.0
0,1,95,2,1,1,0,45.0,-48.0,3.0
0,1,96,2,1,1,0,46.0,-48.0,3.0
0,1,96,3,1,1,0,46.0,-47.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,95,30,1,1,0,45.0,-20.0,3.0
0,1,94,31,1,1,0,44.0,-19.0,3.0
0,1,94,30,1,1,0,44.0,-20.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,96,30,1,1,0,46.0,-20.0,3.0
0,1,96,31,1,1,0,46.0,-19.0,3.0
0,1,95,31,1,1,0,45.0,-19.0,3.0
0,0,95,31,1,1,0,45.0,-19.0,3.0
1,1,0,0,0,0,0,0,0,0
0,1,94,31,1,1,0,44.0,-19.0,3.0
0,1,94,30,1,1,0,44.0,-20.0,3.0
0,1,95,30,1,1,0,45.0,-20.0,3.0
0,1,96,30,1,1,0,46.0,-20.0,3.0
0,1,96,31,1,1,0,46.0,-19.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,95,69,1,1,0,45.0,19.0,3.0
0,1,94,70,1,1,0,44.0,20.0,3.0
0,1,94,69,1,1,0,44.0,19.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,96,69,1,1,0,46.0,19.0,3.0
0,1,96,70,1,1,0,46.0,20.0,3.0
0,1,95,70,1,1,0,45.0,20.0,3.0
0,0,95,70,1,1,0,45.0,20.0,3.0
1,1,0,0,0,0,0,0,0,0
0,1,94,70,1,1,0,44.0,20.0,3.0
0,1,94,69,1,1,0,44.0,19.0,3.0
0,1,95,69,1,1,0,45.0,19.0,3.0
0,1,96,69,1,1,0,46.0,19.0,3.0
0,1,96,70,1,1,0,46.0,20.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,95,97,1,1,0,45.0,47.0,3.0
0,1,94,98,1,1,0,44.0,48.0,3.0
0,1,94,97,1,1,0,44.0,47.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,96,97,1,1,0,46.0,47.0,3.0
0,1,96,98,1,1,0,46.0,48.0,3.0
0,1,95,98,1,1,0,45.0,48.0,3.0
0,0,95,98,1,1,0,45.0,48.0,3.0
0,1,94,99,1,1,0,44.0,49.0,3.0
0,1,94,98,1,1,0,44.0,48.0,3.0
0,1,94,97,1,1,0,44.0,47.0,3.0
0,1,95,97,1,1,0,45.0,47.0,3.0
0,1,96,97,1,1,0,46.0,47.0,3.0
0,1,96,98,1,1,0,46.0,48.0,3.0
0,1,96,99,1,1,0,46.0,49.0,3.0
0,1,95,99,1,1,0,45.0,49.0,3.0
0,0,95,99,1,1,0,45.0,49.0,3.0
1,1,0,0,0,0,0,0,0,0
0,1,94,99,1,1,0,44.0,49.0,3.0
0,1,94,98,1,1,0,44.0,48.0,3.0
0,1,95,98,1,1,0,45.0,48.0,3.0
0,1,96,98,1,1,0,46.0,48.0,3.0
0,1,96,99,1,1,0,46.0,49.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,96,1,1,1,0,46.0,-49.0,3.0
0,1,95,2,1,1,0,45.0,-48.0,3.0
0,1,95,1,1,1,0,45.0,-49.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,1,1,1,0,47.0,-49.0,3.0
0,1,97,2,1,1,0,47.0,-48.0,3.0
0,1,96,2,1,1,0,46.0,-48.0,3.0
0,0,96,2,1,1,0,46.0,-48.0,3.0
0,1,95,3,1,1,0,45.0,-47.0,3.0
0,1,95,2,1,1,0,45.0,-48.0,3.0
0,1,95,1,1,1,0,45.0,-49.0,3.0
0,1,96,1,1,1,0,46.0,-49.0,3.0
0,1,97,1,1,1,0,47.0,-49.0,3.0
0,1,97,2,1,1,0,47.0,-48.0,3.0
0,1,97,3,1,1,0,47.0,-47.0,3.0
0,1,96,3,1,1,0,46.0,-47.0,3.0
0,0,96,3,1,1,0,46.0,-47.0,3.0
1,1,0,0,0,0,0,0,0,0
0,1,95,3,1,1,0,45.0,-47.0,3.0
0,1,95,2,1,1,0,45.0,-48.0,3.0
0,1,96,2,1,1,0,46.0,-48.0,3.0
0,1,97,2,1,1,0,47.0,-48.0,3.0
0,1,97,3,1,1,0,47.0,-47.0,3.0
0,1,97,4,1,1,0,47.0,-46.0,3.0
1,1,0,0,0,0,0,0,0,0
0,0,96,30,1,1,0,46.0,-20.0,3.0
0,1,95,31,1,1,0,45.0,-19.0,3.0
0,1,95,30,1,1,0,45.0,-20.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,29,1,1,0,47.0,-21.0,3.0
0,1,97,30,1,1,0,47.0,-20.0,3.0
0,1,97,31,1,1,0,47.0,-19.0,3.0
0,1,96,31,1,1,0,46.0,-19.0,3.0
0,0,96,31,1,1,0,46.0,-19.0,3.0
1,1,0,0,0,0,0,0,0,0
0,1,95,31,1,1,0,45.0,-19.0,3.0
0,1,95,30,1,1,0,45.0,-20.0,3.0
0,1,96,30,1,1,0,46.0,-20.0,3.0
0,1,97,30,1,1,0,47.0,-20.0,3.0
0,1,97,31,1,1,0,47.0,-19.0,3.0
0,1,97,32,1,1,0,47.0,-18.0,3.0
1,1,0,0,0,0,0,0,0,0
0,0,96,69,1,1,0,46.0,19.0,3.0
0,1,95,70,1,1,0,45.0,20.0,3.0
0,1,95,69,1,1,0,45.0,19.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,68,1,1,0,47.0,18.0,3.0
0,1,97,69,1,1,0,47.0,19.0,3.0
0,1,97,70,1,1,0,47.0,20.0,3.0
0,1,96,70,1,1,0,46.0,20.0,3.0
0,0,96,70,1,1,0,46.0,20.0,3.0
1,1,0,0,0,0,0,0,0,0
0,1,95,70,1,1,0,45.0,20.0,3.0
0,1,95,69,1,1,0,45.0,19.0,3.0
0,1,96,69,1,1,0,46.0,19.0,3.0
0,1,97,69,1,1,0,47.0,19.0,3.0
0,1,97,70,1,1,0,47.0,20.0,3.0
0,1,97,71,1,1,0,47.0,21.0,3.0
1,1,0,0,0,0,0,0,0,0
0,0,96,97,1,1,0,46.0,47.0,3.0
0,1,95,98,1,1,0,45.0,48.0,3.0
0,1,95,97,1,1,0,45.0,47.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,96,1,1,0,47.0,46.0,3.0
0,1,97,97,1,1,0,47.0,47.0,3.0
0,1,97,98,1,1,0,47.0,48.0,3.0
0,1,96,98,1,1,0,46.0,48.0,3.0
0,0,96,98,1,1,0,46.0,48.0,3.0
0,1,95,99,1,1,0,45.0,49.0,3.0
0,1,95,98,1,1,0,45.0,48.0,3.0
0,1,95,97,1,1,0,45.0,47.0,3.0
0,1,96,97,1,1,0,46.0,47.0,3.0
0,1,97,97,1,1,0,47.0,47.0,3.0
0,1,97,98,1,1,0,47.0,48.0,3.0
0,1,97,99,1,1,0,47.0,49.0,3.0
0,1,96,99,1,1,0,46.0,49.0,3.0
0,0,96,99,1,1,0,46.0,49.0,3.0
1,1,0,0,0,0,0,0,0,0
0,1,95,99,1,1,0,45.0,49.0,3.0
0,1,95,98,1,1,0,45.0,48.0,3.0
0,1,96,98,1,1,0,46.0,48.0,3.0
0,1,97,98,1,1,0,47.0,48.0,3.0
0,1,97,99,1,1,0,47.0,49.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,97,1,1,1,0,47.0,-49.0,3.0
0,1,96,2,1,1,0,46.0,-48.0,3.0
0,1,96,1,1,1,0,46.0,-49.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,98,1,1,1,0,48.0,-49.0,3.0
0,1,98,2,1,1,0,48.0,-48.0,3.0
0,1,97,2,1,1,0,47.0,-48.0,3.0
0,0,97,2,1,1,0,47.0,-48.0,3.0
0,1,96,3,1,1,0,46.0,-47.0,3.0
0,1,96,2,1,1,0,46.0,-48.0,3.0
0,1,96,1,1,1,0,46.0,-49.0,3.0
0,1,97,1,1,1,0,47.0,-49.0,3.0
0,1,98,1,1,1,0,48.0,-49.0,3.0
0,1,98,2,1,1,0,48.0,-48.0,3.0
0,1,98,3,1,1,0,48.0,-47.0,3.0
0,1,97,3,1,1,0,47.0,-47.0,3.0
0,0,97,3,1,1,0,47.0,-47.0,3.0
1,1,0,0,0,0,0,0,0,0
0,1,96,3,1,1,0,46.0,-47.0,3.0
0,1,96,2,1,1,0,46.0,-48.0,3.0
0,1,97,2,1,1,0,47.0,-48.0,3.0
0,1,98,2,1,1,0,48.0,-48.0,3.0
0,1,98,3,1,1,0,48.0,-47.0,3.0
0,1,98,4,1,1,0,48.0,-46.0,3.0
0,1,97,4,1,1,0,47.0,-46.0,3.0
0,0,97,4,1,1,0,47.0,-46.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,96,3,1,1,0,46.0,-47.0,3.0
0,1,97,3,1,1,0,47.0,-47.0,3.0
0,1,98,3,1,1,0,48.0,-47.0,3.0
0,1,98,4,1,1,0,48.0,-46.0,3.0
0,1,98,5,1,1,0,48.0,-45.0,3.0
0,1,97,5,1,1,0,47.0,-45.0,3.0
0,0,97,5,1,1,0,47.0,-45.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,4,1,1,0,47.0,-46.0,3.0
0,1,98,4,1,1,0,48.0,-46.0,3.0
0,1,98,5,1,1,0,48.0,-45.0,3.0
0,1,98,6,1,1,0,48.0,-44.0,3.0
0,1,97,6,1,1,0,47.0,-44.0,3.0
0,0,97,6,1,1,0,47.0,-44.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,5,1,1,0,47.0,-45.0,3.0
0,1,98,5,1,1,0,48.0,-45.0,3.0
0,1,98,6,1,1,0,48.0,-44.0,3.0
0,1,98,7,1,1,0,48.0,-43.0,3.0
0,1,97,7,1,1,0,47.0,-43.0,3.0
0,0,97,7,1,1,0,47.0,-43.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,6,1,1,0,47.0,-44.0,3.0
0,1,98,6,1,1,0,48.0,-44.0,3.0
0,1,98,7,1,1,0,48.0,-43.0,3.0
0,1,98,8,1,1,0,48.0,-42.0,3.0
0,1,97,8,1,1,0,47.0,-42.0,3.0
0,0,97,8,1,1,0,47.0,-42.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,7,1,1,0,47.0,-43.0,3.0
0,1,98,7,1,1,0,48.0,-43.0,3.0
0,1,98,8,1,1,0,48.0,-42.0,3.0
0,1,98,9,1,1,0,48.0,-41.0,3.0
0,1,97,9,1,1,0,47.0,-41.0,3.0
0,0,97,9,1,1,0,47.0,-41.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,8,1,1,0,47.0,-42.0,3.0
0,1,98,8,1,1,0,48.0,-42.0,3.0
0,1,98,9,1,1,0,48.0,-41.0,3.0
0,1,98,10,1,1,0,48.0,-40.0,3.0
0,1,97,10,1,1,0,47.0,-40.0,3.0
0,0,97,10,1,1,0,47.0,-40.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,9,1,1,0,47.0,-41.0,3.0
0,1,98,9,1,1,0,48.0,-41.0,3.0
0,1,98,10,1,1,0,48.0,-40.0,3.0
0,1,98,11,1,1,0,48.0,-39.0,3.0
0,1,97,11,1,1,0,47.0,-39.0,3.0
0,0,97,11,1,1,0,47.0,-39.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,10,1,1,0,47.0,-40.0,3.0
0,1,98,10,1,1,0,48.0,-40.0,3.0
0,1,98,11,1,1,0,48.0,-39.0,3.0
0,1,98,12,1,1,0,48.0,-38.0,3.0
0,1,97,12,1,1,0,47.0,-38.0,3.0
0,0,97,12,1,1,0,47.0,-38.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,11,1,1,0,47.0,-39.0,3.0
0,1,98,11,1,1,0,48.0,-39.0,3.0
0,1,98,12,1,1,0,48.0,-38.0,3.0
0,1,98,13,1,1,0,48.0,-37.0,3.0
0,1,97,13,1,1,0,47.0,-37.0,3.0
0,0,97,13,1,1,0,47.0,-37.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,12,1,1,0,47.0,-38.0,3.0
0,1,98,12,1,1,0,48.0,-38.0,3.0
0,1,98,13,1,1,0,48.0,-37.0,3.0
0,1,98,14,1,1,0,48.0,-36.0,3.0
0,1,97,14,1,1,0,47.0,-36.0,3.0
0,0,97,14,1,1,0,47.0,-36.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,13,1,1,0,47.0,-37.0,3.0
0,1,98,13,1,1,0,48.0,-37.0,3.0
0,1,98,14,1,1,0,48.0,-36.0,3.0
0,1,98,15,1,1,0,48.0,-35.0,3.0
0,1,97,15,1,1,0,47.0,-35.0,3.0
0,0,97,15,1,1,0,47.0,-35.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,14,1,1,0,47.0,-36.0,3.0
0,1,98,14,1,1,0,48.0,-36.0,3.0
0,1,98,15,1,1,0,48.0,-35.0,3.0
0,1,98,16,1,1,0,48.0,-34.0,3.0
0,1,97,16,1,1,0,47.0,-34.0,3.0
0,0,97,16,1,1,0,47.0,-34.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,15,1,1,0,47.0,-35.0,3.0
0,1,98,15,1,1,0,48.0,-35.0,3.0
0,1,98,16,1,1,0,48.0,-34.0,3.0
0,1,98,17,1,1,0,48.0,-33.0,3.0
0,1,97,17,1,1,0,47.0,-33.0,3.0
0,0,97,17,1,1,0,47.0,-33.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,16,1,1,0,47.0,-34.0,3.0
0,1,98,16,1,1,0,48.0,-34.0,3.0
0,1,98,17,1,1,0,48.0,-33.0,3.0
0,1,98,18,1,1,0,48.0,-32.0,3.0
0,1,97,18,1,1,0,47.0,-32.0,3.0
0,0,97,18,1,1,0,47.0,-32.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,17,1,1,0,47.0,-33.0,3.0
0,1,98,17,1,1,0,48.0,-33.0,3.0
0,1,98,18,1,1,0,48.0,-32.0,3.0
0,1,98,19,1,1,0,48.0,-31.0,3.0
0,1,97,19,1,1,0,47.0,-31.0,3.0
0,0,97,19,1,1,0,47.0,-31.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,18,1,1,0,47.0,-32.0,3.0
0,1,98,18,1,1,0,48.0,-32.0,3.0
0,1,98,19,1,1,0,48.0,-31.0,3.0
0,1,98,20,1,1,0,48.0,-30.0,3.0
0,1,97,20,1,1,0,47.0,-30.0,3.0
0,0,97,20,1,1,0,47.0,-30.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,19,1,1,0,47.0,-31.0,3.0
0,1,98,19,1,1,0,48.0,-31.0,3.0
0,1,98,20,1,1,0,48.0,-30.0,3.0
0,1,98,21,1,1,0,48.0,-29.0,3.0
0,1,97,21,1,1,0,47.0,-29.0,3.0
0,0,97,21,1,1,0,47.0,-29.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,20,1,1,0,47.0,-30.0,3.0
0,1,98,20,1,1,0,48.0,-30.0,3.0
0,1,98,21,1,1,0,48.0,-29.0,3.0
0,1,98,22,1,1,0,48.0,-28.0,3.0
0,1,97,22,1,1,0,47.0,-28.0,3.0
0,0,97,22,1,1,0,47.0,-28.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,21,1,1,0,47.0,-29.0,3.0
0,1,98,21,1,1,0,48.0,-29.0,3.0
0,1,98,22,1,1,0,48.0,-28.0,3.0
0,1,98,23,1,1,0,48.0,-27.0,3.0
0,1,97,23,1,1,0,47.0,-27.0,3.0
0,0,97,23,1,1,0,47.0,-27.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,22,1,1,0,47.0,-28.0,3.0
0,1,98,22,1,1,0,48.0,-28.0,3.0
0,1,98,23,1,1,0,48.0,-27.0,3.0
0,1,98,24,1,1,0,48.0,-26.0,3.0
0,1,97,24,1,1,0,47.0,-26.0,3.0
0,0,97,24,1,1,0,47.0,-26.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,23,1,1,0,47.0,-27.0,3.0
0,1,98,23,1,1,0,48.0,-27.0,3.0
0,1,98,24,1,1,0,48.0,-26.0,3.0
0,1,98,25,1,1,0,48.0,-25.0,3.0
0,1,97,25,1,1,0,47.0,-25.0,3.0
0,0,97,25,1,1,0,47.0,-25.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,24,1,1,0,47.0,-26.0,3.0
0,1,98,24,1,1,0,48.0,-26.0,3.0
0,1,98,25,1,1,0,48.0,-25.0,3.0
0,1,98,26,1,1,0,48.0,-24.0,3.0
0,1,97,26,1,1,0,47.0,-24.0,3.0
0,0,97,26,1,1,0,47.0,-24.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,25,1,1,0,47.0,-25.0,3.0
0,1,98,25,1,1,0,48.0,-25.0,3.0
0,1,98,26,1,1,0,48.0,-24.0,3.0
0,1,98,27,1,1,0,48.0,-23.0,3.0
0,1,97,27,1,1,0,47.0,-23.0,3.0
0,0,97,27,1,1,0,47.0,-23.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,26,1,1,0,47.0,-24.0,3.0
0,1,98,26,1,1,0,48.0,-24.0,3.0
0,1,98,27,1,1,0,48.0,-23.0,3.0
0,1,98,28,1,1,0,48.0,-22.0,3.0
0,1,97,28,1,1,0,47.0,-22.0,3.0
0,0,97,28,1,1,0,47.0,-22.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,27,1,1,0,47.0,-23.0,3.0
0,1,98,27,1,1,0,48.0,-23.0,3.0
0,1,98,28,1,1,0,48.0,-22.0,3.0
0,1,98,29,1,1,0,48.0,-21.0,3.0
0,1,97,29,1,1,0,47.0,-21.0,3.0
0,0,97,29,1,1,0,47.0,-21.0,3.0
0,1,96,30,1,1,0,46.0,-20.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,28,1,1,0,47.0,-22.0,3.0
0,1,98,28,1,1,0,48.0,-22.0,3.0
0,1,98,29,1,1,0,48.0,-21.0,3.0
0,1,98,30,1,1,0,48.0,-20.0,3.0
0,1,97,30,1,1,0,47.0,-20.0,3.0
0,0,97,30,1,1,0,47.0,-20.0,3.0
0,1,96,31,1,1,0,46.0,-19.0,3.0
0,1,96,30,1,1,0,46.0,-20.0,3.0
1,1,0,0,0,0,0,0,0,0
0,1,97,29,1,1,0,47.0,-21.0,3.0
0,1,98,29,1,1,0,48.0,-21.0,3.0
0,1,98,30,1,1,0,48.0,-20.0,3.0
0,1,98,31,1,1,0,48.0,-19.0,3.0
0,1,97,31,1,1,0,47.0,-19.0,3.0
0,0,97,31,1,1,0,47.0,-19.0,3.0
1,1,0,0,0,0,0,0,0,0
0,1,96,31,1,1,0,46.0,-19.0,3.0
0,1,96,30,1,1,0,46.0,-20.0,3.0
0,1,97,30,1,1,0,47.0,-20.0,3.0
0,1,98,30,1,1,0,48.0,-20.0,3.0
0,1,98,31,1,1,0,48.0,-19.0,3.0
0,1,98,32,1,1,0,48.0,-18.0,3.0
0,1,97,32,1,1,0,47.0,-18.0,3.0
0,0,97,32,1,1,0,47.0,-18.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,96,31,1,1,0,46.0,-19.0,3.0
0,1,97,31,1,1,0,47.0,-19.0,3.0
0,1,98,31,1,1,0,48.0,-19.0,3.0
0,1,98,32,1,1,0,48.0,-18.0,3.0
0,1,98,33,1,1,0,48.0,-17.0,3.0
0,1,97,33,1,1,0,47.0,-17.0,3.0
0,0,97,33,1,1,0,47.0,-17.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,32,1,1,0,47.0,-18.0,3.0
0,1,98,32,1,1,0,48.0,-18.0,3.0
0,1,98,33,1,1,0,48.0,-17.0,3.0
0,1,98,34,1,1,0,48.0,-16.0,3.0
0,1,97,34,1,1,0,47.0,-16.0,3.0
0,0,97,34,1,1,0,47.0,-16.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,33,1,1,0,47.0,-17.0,3.0
0,1,98,33,1,1,0,48.0,-17.0,3.0
0,1,98,34,1,1,0,48.0,-16.0,3.0
0,1,98,35,1,1,0,48.0,-15.0,3.0
0,1,97,35,1,1,0,47.0,-15.0,3.0
0,0,97,35,1,1,0,47.0,-15.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,34,1,1,0,47.0,-16.0,3.0
0,1,98,34,1,1,0,48.0,-16.0,3.0
0,1,98,35,1,1,0,48.0,-15.0,3.0
0,1,98,36,1,1,0,48.0,-14.0,3.0
0,1,97,36,1,1,0,47.0,-14.0,3.0
0,0,97,36,1,1,0,47.0,-14.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,35,1,1,0,47.0,-15.0,3.0
0,1,98,35,1,1,0,48.0,-15.0,3.0
0,1,98,36,1,1,0,48.0,-14.0,3.0
0,1,98,37,1,1,0,48.0,-13.0,3.0
0,1,97,37,1,1,0,47.0,-13.0,3.0
0,0,97,37,1,1,0,47.0,-13.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,36,1,1,0,47.0,-14.0,3.0
0,1,98,36,1,1,0,48.0,-14.0,3.0
0,1,98,37,1,1,0,48.0,-13.0,3.0
0,1,98,38,1,1,0,48.0,-12.0,3.0
0,1,97,38,1,1,0,47.0,-12.0,3.0
0,0,97,38,1,1,0,47.0,-12.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,37,1,1,0,47.0,-13.0,3.0
0,1,98,37,1,1,0,48.0,-13.0,3.0
0,1,98,38,1,1,0,48.0,-12.0,3.0
0,1,98,39,1,1,0,48.0,-11.0,3.0
0,1,97,39,1,1,0,47.0,-11.0,3.0
0,0,97,39,1,1,0,47.0,-11.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,38,1,1,0,47.0,-12.0,3.0
0,1,98,38,1,1,0,48.0,-12.0,3.0
0,1,98,39,1,1,0,48.0,-11.0,3.0
0,1,98,40,1,1,0,48.0,-10.0,3.0
0,1,97,40,1,1,0,47.0,-10.0,3.0
0,0,97,40,1,1,0,47.0,-10.0,3.0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,97,39,1,1,0,47.0,-11.0,3.0
0,1,98,39,1,1,0,48.0,-11.0,3.0
0,1,98,40,1,1,0,48.0,-10.0,3.0
0,1,98,41,1,1,0,48.0,-9.0,3.0
